Yearcross,DOYcross,Hourcross,Minutecross,Typecross,DIRNcross,DOYFRACcross,Timestamp(UTC),X_KSM(km),Y_KSM(km),Z_KSM(km)
2009,244,17,59,MP,I,244.7493055555556,2009-09-01 17:59:00,207023.71875,2245774.75,428217.09375
2009,244,18,11,MP,O,244.7576388888889,2009-09-01 18:11:00,205876.046875,2247640.0,428420.4375
2009,244,18,32,MP,I,244.7722222222222,2009-09-01 18:32:00,203866.828125,2250895.0,428774.59375
2009,244,20,34,MP,O,244.85694444444445,2009-09-01 20:34:00,192175.71875,2269587.25,430790.65625
2009,245,23,59,BS,O,245.9993055555556,2009-09-02 23:59:00,32541.359375,2487523.75,451618.0
2009,246,9,30,BS,I,246.39583333333331,2009-09-03 09:30:00,-23219.5078125,2549446.5,456343.40625
2009,246,18,5,MP,I,246.75347222222223,2009-09-03 18:05:00,-73448.703125,2599703.25,459609.71875
2009,247,1,0,MP,O,247.04166666666663,2009-09-04 01:00:00,-113814.3671875,2636486.75,461588.75
2009,249,14,12,MP,I,249.59166666666667,2009-09-06 14:12:00,-460298.875,2829798.25,457227.46875
2009,249,21,1,MP,O,249.87569444444443,2009-09-06 21:01:00,-497123.46875,2837620.0,454538.15625
2009,250,9,57,MP,I,250.41458333333333,2009-09-07 09:57:00,-565709.0,2845314.5,448305.625
2009,250,11,49,MP,O,250.4923611111111,2009-09-07 11:49:00,-575460.5,2845659.5,447286.15625
2009,250,12,21,MP,I,250.5145833333333,2009-09-07 12:21:00,-578239.5625,2845722.75,446989.375
2009,250,12,37,MP,O,250.52569444444444,2009-09-07 12:37:00,-579627.875,2845748.5,446840.0625
2009,250,13,17,MP,I,250.5534722222222,2009-09-07 13:17:00,-583095.1875,2845795.75,446464.15625
2009,250,14,59,MP,O,250.6243055555556,2009-09-07 14:59:00,-591913.9375,2845805.75,445488.4375
2009,250,15,13,MP,I,250.6340277777778,2009-09-07 15:13:00,-593121.8125,2845794.75,445352.59375
2009,250,15,31,MP,O,250.64652777777775,2009-09-07 15:31:00,-594673.875,2845776.25,445177.25
2009,250,18,59,MP,I,250.79097222222225,2009-09-07 18:59:00,-612532.9375,2845204.25,443095.8125
2009,250,19,36,MP,O,250.81666666666663,2009-09-07 19:36:00,-615695.0,2845033.5,442714.90625
2009,251,0,56,MP,I,251.0388888888889,2009-09-08 00:56:00,-642852.625,2842690.5,439287.5
2009,251,2,21,MP,O,251.09791666666663,2009-09-08 02:21:00,-650008.0,2841807.75,438337.125
2009,251,2,28,MP,I,251.1027777777778,2009-09-08 02:28:00,-650596.125,2841730.0,438258.125
2009,251,2,38,MP,O,251.10972222222225,2009-09-08 02:38:00,-651436.0,2841618.0,438145.0625
2009,251,2,44,MP,I,251.1138888888889,2009-09-08 02:44:00,-651939.8125,2841550.0,438077.125
2009,251,2,55,MP,O,251.1215277777778,2009-09-08 02:55:00,-652863.125,2841424.0,437952.34375
2009,251,4,35,MP,I,251.1909722222222,2009-09-08 04:35:00,-661237.3125,2840194.0,436805.09375
2009,251,4,44,MP,O,251.19722222222225,2009-09-08 04:44:00,-661989.25,2840076.0,436700.71875
2009,251,4,50,MP,I,251.20138888888889,2009-09-08 04:50:00,-662490.375,2839996.5,436631.03125
2009,251,4,56,MP,O,251.20555555555555,2009-09-08 04:56:00,-662991.375,2839916.5,436561.25
2009,251,5,20,MP,I,251.22222222222223,2009-09-08 05:20:00,-664994.1875,2839591.25,436281.34375
2009,251,5,27,MP,O,251.22708333333333,2009-09-08 05:27:00,-665578.0,2839494.75,436199.46875
2009,251,12,0,MP,I,251.5,2009-09-08 12:00:00,-698070.25,2832892.25,431422.21875
2009,252,4,10,MP,O,252.17361111111111,2009-09-09 04:10:00,-775762.875,2806655.25,418138.625
2009,252,6,10,MP,I,252.25694444444449,2009-09-09 06:10:00,-785112.0,2802426.75,416349.4375
2009,254,1,40,MP,O,254.06944444444443,2009-09-11 01:40:00,-971985.1875,2656530.5,369655.71875
2009,254,2,14,MP,I,254.0930555555556,2009-09-11 02:14:00,-974188.4375,2653940.75,368950.28125
2009,254,12,16,MP,O,254.51111111111112,2009-09-11 12:16:00,-1012083.3125,2605082.5,356048.0
2009,254,12,39,MP,I,254.5270833333333,2009-09-11 12:39:00,-1013488.125,2603102.5,355539.59375
2009,254,15,30,MP,O,254.64583333333331,2009-09-11 15:30:00,-1023829.6875,2588117.0,351724.0
2009,254,15,40,MP,I,254.65277777777777,2009-09-11 15:40:00,-1024428.8125,2587226.25,351498.9375
2009,254,16,6,MP,O,254.6708333333333,2009-09-11 16:06:00,-1025983.5625,2584902.75,350912.71875
2009,254,20,42,MP,I,254.8625,2009-09-11 20:42:00,-1042222.4375,2559569.75,344599.9375
2009,254,21,59,MP,O,254.91597222222225,2009-09-11 21:59:00,-1046664.8125,2552283.25,342809.46875
2009,254,22,50,MP,I,254.95138888888889,2009-09-11 22:50:00,-1049585.75,2547404.5,341616.5
2009,266,13,27,MP,O,266.5604166666667,2009-09-23 13:27:00,501060.46875,1614766.75,340804.125
2009,268,21,14,MP,I,268.8847222222222,2009-09-25 21:14:00,210019.46875,2279054.0,425724.125
2009,268,23,16,MP,O,268.96944444444443,2009-09-25 23:16:00,198482.84375,2297173.5,427641.125
2009,269,9,24,MP,I,269.39166666666665,2009-09-26 09:24:00,140596.328125,2382182.0,436218.6875
2009,269,20,40,MP,O,269.8611111111111,2009-09-26 20:40:00,75707.8671875,2466844.75,443961.59375
2009,269,23,0,BS,O,269.9583333333333,2009-09-26 23:00:00,62228.2890625,2483140.75,445342.6875
2009,269,23,45,BS,I,269.9895833333333,2009-09-26 23:45:00,57893.65625,2488291.0,445770.9375
2009,270,22,19,MP,I,270.9298611111111,2009-09-27 22:19:00,-72567.6953125,2624096.75,455280.84375
2009,271,3,20,MP,O,271.1388888888889,2009-09-28 03:20:00,-101477.8359375,2649461.0,456556.15625
2009,273,18,30,MP,I,273.7708333333333,2009-09-30 18:30:00,-454735.0625,2833785.0,450069.25
2009,274,10,34,MP,O,274.4402777777778,2009-10-01 10:34:00,-539646.75,2843471.75,442431.90625
2009,274,11,11,MP,I,274.4659722222222,2009-10-01 11:11:00,-542853.6875,2843557.0,442094.25
2009,274,11,46,MP,O,274.4902777777777,2009-10-01 11:46:00,-545883.5,2843618.25,441771.84375
2009,274,12,24,MP,I,274.51666666666665,2009-10-01 12:24:00,-549169.0,2843663.5,441418.5
2009,274,13,10,MP,O,274.54861111111114,2009-10-01 13:10:00,-553140.375,2843688.5,440986.21875
2009,274,14,4,MP,I,274.5861111111111,2009-10-01 14:04:00,-557794.25,2843676.25,440472.375
2009,274,14,15,MP,O,274.59375,2009-10-01 14:15:00,-558741.1875,2843668.25,440366.875
2009,274,15,38,MP,I,274.6513888888889,2009-10-01 15:38:00,-565874.5,2843548.5,439561.53125
2009,274,16,15,MP,O,274.67708333333337,2009-10-01 16:15:00,-569047.5625,2843461.25,439197.3125
2009,274,18,48,MP,I,274.78333333333336,2009-10-01 18:48:00,-582123.875,2842877.5,437657.15625
2009,275,3,42,MP,O,275.15416666666664,2009-10-02 03:42:00,-627177.3125,2838041.5,431855.5625
2009,275,5,9,MP,I,275.21458333333334,2009-10-02 05:09:00,-634428.375,2836842.75,430848.09375
2009,275,8,27,MP,O,275.3520833333333,2009-10-02 08:27:00,-650827.6875,2833687.25,428491.8125
2009,275,11,59,MP,I,275.4993055555555,2009-10-02 11:59:00,-668249.1875,2829646.75,425868.0
2009,277,11,6,MP,O,277.4625,2009-10-04 11:06:00,-883388.3125,2710597.25,381354.46875
2009,277,11,57,MP,I,277.49791666666664,2009-10-04 11:57:00,-886939.75,2707327.0,380391.15625
2009,292,8,4,MP,O,292.3361111111111,2009-10-19 08:04:00,-250772.484375,2162966.5,23257.4296875
2009,292,11,26,MP,I,292.4763888888889,2009-10-19 11:26:00,-273832.90625,2185078.25,23819.3359375
2009,292,12,55,MP,O,292.53819444444446,2009-10-19 12:55:00,-283947.375,2194458.5,24063.48828125
2009,292,14,46,MP,I,292.6152777777777,2009-10-19 14:46:00,-296521.5,2205852.0,24365.08203125
2009,293,2,39,MP,O,293.11041666666665,2009-10-20 02:39:00,-376148.59375,2271209.25,26226.412109375
2009,293,10,23,MP,I,293.4326388888889,2009-10-20 10:23:00,-426823.03125,2306767.5,27368.298828125
2009,293,15,29,MP,O,293.6451388888889,2009-10-20 15:29:00,-459710.3125,2327341.0,28091.87109375
2009,294,21,40,MP,I,294.90277777777777,2009-10-21 21:40:00,-644664.625,2405200.75,32209.939453125
2009,294,22,37,MP,O,294.94236111111115,2009-10-21 22:37:00,-650197.75,2406486.25,32330.271484375
2009,297,9,2,MP,I,297.37638888888887,2009-10-24 09:02:00,-950744.0625,2358594.5,38119.38671875
2009,297,16,41,MP,O,297.6951388888889,2009-10-24 16:41:00,-983578.375,2334338.75,38628.78125
2009,297,18,52,MP,I,297.7861111111111,2009-10-24 18:52:00,-992635.25,2326660.0,38762.73828125
2009,312,21,45,MP,O,312.90625,2009-11-08 21:45:00,-486298.0625,2357225.0,31826.017578125
2009,313,2,44,MP,I,313.1138888888889,2009-11-09 02:44:00,-517341.53125,2372708.0,32707.193359375
2009,313,4,19,MP,O,313.1798611111111,2009-11-09 04:19:00,-527112.75,2377203.0,32982.03515625
2009,313,7,34,MP,I,313.3152777777778,2009-11-09 07:34:00,-547027.1875,2385796.5,33538.40625
2009,313,7,46,MP,O,313.3236111111111,2009-11-09 07:46:00,-548246.375,2386297.75,33572.30078125
2009,313,9,30,MP,I,313.3958333333333,2009-11-09 09:30:00,-558781.625,2390508.25,33864.40625
2009,313,9,46,MP,O,313.40694444444443,2009-11-09 09:46:00,-560397.5,2391135.0,33909.08203125
2009,313,13,43,MP,I,313.5715277777778,2009-11-09 13:43:00,-584175.625,2399760.0,34562.546875
2009,313,15,31,MP,O,313.6465277777778,2009-11-09 15:31:00,-594912.625,2403285.25,34855.171875
2009,313,20,40,MP,I,313.8611111111111,2009-11-09 20:40:00,-625283.9375,2411986.0,35674.49609375
2009,314,4,18,MP,O,314.1791666666667,2009-11-10 04:18:00,-669322.9375,2421158.75,36839.7421875
2009,314,10,37,MP,I,314.44236111111115,2009-11-10 10:37:00,-704850.625,2425443.25,37759.15234375
2009,314,14,27,MP,O,314.6020833333333,2009-11-10 14:27:00,-725993.625,2426604.25,38297.08984375
2009,314,20,58,MP,I,314.8736111111111,2009-11-10 20:58:00,-761191.0625,2426111.25,39176.46875
2009,315,1,0,MP,O,315.0416666666667,2009-11-11 01:00:00,-782493.125,2424263.5,39698.34765625
2009,315,4,4,MP,I,315.1694444444445,2009-11-11 04:04:00,-798436.75,2422074.75,40083.5546875
2009,315,11,11,MP,O,315.4659722222222,2009-11-11 11:11:00,-834572.8125,2414404.0,40938.42578125
2009,316,2,56,MP,I,316.1222222222222,2009-11-12 02:56:00,-910048.9375,2384654.75,42631.015625
2009,316,10,49,MP,O,316.4506944444445,2009-11-12 10:49:00,-945363.5,2363196.75,43371.3515625
2009,316,16,1,MP,I,316.6673611111111,2009-11-12 16:01:00,-967706.6875,2346648.75,43819.203125
2009,316,21,8,MP,O,316.8805555555556,2009-11-12 21:08:00,-988926.75,2328506.75,44227.62890625
2009,316,23,10,MP,I,316.96527777777777,2009-11-12 23:10:00,-997143.4375,2320784.0,44380.890625
2009,346,16,29,MP,O,346.6868055555556,2009-12-12 16:29:00,243000.34375,1449259.875,-8083.474609375
2009,346,17,44,MP,I,346.7388888888889,2009-12-12 17:44:00,235880.265625,1468231.125,-8721.0869140625
2009,346,21,34,MP,O,346.8986111111111,2009-12-12 21:34:00,213716.328125,1524297.625,-10661.939453125
2009,346,22,17,MP,I,346.92847222222224,2009-12-12 22:17:00,209523.0625,1534438.125,-11022.271484375
2009,348,16,45,MP,O,348.6979166666667,2009-12-14 16:45:00,-51254.64453125,1979919.625,-30694.021484375
2009,348,18,1,MP,I,348.75069444444443,2009-12-14 18:01:00,-59119.62109375,1989242.75,-31225.859375
2009,348,21,57,MP,O,348.9145833333333,2009-12-14 21:57:00,-83498.703125,2016935.5,-32856.125
2009,348,22,13,MP,I,348.92569444444445,2009-12-14 22:13:00,-85148.7734375,2018745.0,-32965.484375
2009,348,22,55,MP,O,348.95486111111114,2009-12-14 22:55:00,-89478.359375,2023454.25,-33251.83984375
2009,348,23,23,MP,I,348.9743055555556,2009-12-14 23:23:00,-92390.671875,2026590.75,-33443.984375
2010,1,14,10,MP,O,1.590277777777778,2010-01-01 14:10:00,-345474.9375,2152504.5,-329135.28125
2010,1,14,57,MP,I,1.6229166666666668,2010-01-01 14:57:00,-350100.5625,2153973.25,-330864.6875
2010,3,10,28,MP,O,3.436111111111111,2010-01-03 10:28:00,-588834.9375,2144192.25,-411617.4375
2010,3,14,4,MP,I,3.5861111111111112,2010-01-03 14:04:00,-606706.0,2135563.5,-416876.03125
2010,33,6,52,MP,O,33.28611111111111,2010-02-02 06:52:00,-311344.53125,2259466.5,15278.4931640625
2010,33,10,14,MP,I,33.42638888888889,2010-02-02 10:14:00,-331829.34375,2272256.75,16340.1474609375
2010,33,17,33,MP,O,33.73125,2010-02-02 17:33:00,-375804.8125,2296476.0,18625.83203125
2010,33,18,30,MP,I,33.770833333333336,2010-02-02 18:30:00,-381457.5625,2299267.0,18920.302734375
2010,33,18,52,MP,O,33.78611111111111,2010-02-02 18:52:00,-383635.71875,2300322.5,19033.810546875
2010,34,0,0,MP,I,34.0,2010-02-03 00:00:00,-413911.375,2313852.75,20613.9140625
2010,34,5,26,MP,O,34.22638888888889,2010-02-03 05:26:00,-445507.9375,2325669.75,22267.755859375
2010,34,9,4,MP,I,34.37777777777778,2010-02-03 09:04:00,-466358.46875,2332153.0,23361.875
2010,34,9,25,MP,O,34.392361111111114,2010-02-03 09:25:00,-468355.34375,2332718.0,23466.775390625
2010,34,10,25,MP,I,34.43402777777778,2010-02-03 10:25:00,-474049.0625,2334275.75,23765.998046875
2010,34,11,1,MP,O,34.45902777777778,2010-02-03 11:01:00,-477456.96875,2335169.5,23945.173828125
2010,34,13,4,MP,I,34.544444444444444,2010-02-03 13:04:00,-489052.9375,2337994.5,24555.30078125
2010,34,14,26,MP,O,34.60138888888889,2010-02-03 14:26:00,-496742.125,2339681.5,24960.263671875
2010,34,15,18,MP,I,34.6375,2010-02-03 15:18:00,-501600.8125,2340670.0,25216.31640625
2010,34,18,39,MP,O,34.77708333333333,2010-02-03 18:39:00,-520252.78125,2343902.0,26200.453125
2010,34,19,12,MP,I,34.8,2010-02-03 19:12:00,-523295.25,2344343.25,26361.1640625
2010,34,19,46,MP,O,34.823611111111106,2010-02-03 19:46:00,-526424.0,2344772.0,26526.484375
2010,35,17,35,MP,I,35.73263888888889,2010-02-04 17:35:00,-642045.1875,2341316.25,32675.83203125
2010,35,18,55,MP,O,35.78819444444444,2010-02-04 18:55:00,-648787.3125,2339858.25,33036.984375
2010,35,19,14,MP,I,35.80138888888889,2010-02-04 19:14:00,-650382.8125,2339491.0,33122.4921875
2010,35,19,24,MP,O,35.80833333333333,2010-02-04 19:24:00,-651221.625,2339294.5,33167.453125
2010,35,19,26,MP,I,35.80972222222222,2010-02-04 19:26:00,-651389.3125,2339255.0,33176.44140625
2010,36,0,43,MP,O,36.02986111111111,2010-02-05 00:43:00,-677650.0,2331861.0,34586.546875
2010,36,2,59,MP,I,36.12430555555556,2010-02-05 02:59:00,-688719.0,2328005.75,35182.375
2010,36,3,29,MP,O,36.14513888888889,2010-02-05 03:29:00,-691144.375,2327100.25,35313.046875
2010,36,5,46,MP,I,36.24027777777778,2010-02-05 05:46:00,-702144.8125,2322711.75,35906.26953125
2010,36,19,44,MP,O,36.82222222222222,2010-02-05 19:44:00,-766614.6875,2286831.25,39402.3359375
2010,36,20,0,MP,I,36.833333333333336,2010-02-05 20:00:00,-767796.5625,2285995.0,39466.7578125
2010,49,19,41,MP,O,49.82013888888888,2010-02-18 19:41:00,-150946.703125,2134977.0,7882.97119140625
2010,49,19,52,MP,I,49.827777777777776,2010-02-18 19:52:00,-152109.21875,2136148.5,7947.865234375
2010,49,19,59,MP,O,49.83263888888889,2010-02-18 19:59:00,-152848.828125,2136892.0,7989.155273437501
2010,49,20,11,MP,I,49.84097222222223,2010-02-18 20:11:00,-154116.5625,2138163.5,8059.93310546875
2010,49,20,27,MP,O,49.85208333333333,2010-02-18 20:27:00,-155806.328125,2139852.0,8154.284179687501
2010,49,20,54,MP,I,49.87083333333334,2010-02-18 20:54:00,-158656.46875,2142684.25,8313.4541015625
2010,50,0,13,MP,O,50.009027777777774,2010-02-19 00:13:00,-179610.53125,2162901.5,9484.708984375
2010,50,0,50,MP,I,50.03472222222222,2010-02-19 00:50:00,-183495.90625,2166534.25,9702.0908203125
2010,50,11,24,MP,O,50.475,2010-02-19 11:24:00,-249492.640625,2222788.5,13404.3330078125
2010,50,15,2,MP,I,50.62638888888889,2010-02-19 15:02:00,-271907.21875,2239587.75,14665.9912109375
2010,50,16,25,MP,O,50.68402777777778,2010-02-19 16:25:00,-280400.40625,2245651.0,15144.62109375
2010,50,21,57,MP,I,50.91458333333333,2010-02-19 21:57:00,-314136.03125,2268097.75,17048.916015625
2010,50,22,35,MP,O,50.94097222222222,2010-02-19 22:35:00,-317972.3125,2270484.75,17265.78515625
2010,51,1,55,MP,I,51.07986111111111,2010-02-20 01:55:00,-338075.0,2282440.5,18403.2890625
2010,51,18,52,MP,O,51.78611111111111,2010-02-20 18:52:00,-437812.5625,2327845.5,24074.484375
2010,51,20,0,MP,I,51.833333333333336,2010-02-20 20:00:00,-444321.96875,2329987.0,24446.267578125
2010,52,0,23,MP,O,52.015972222222224,2010-02-21 00:23:00,-469296.71875,2337238.75,25874.640625
2010,52,1,53,MP,I,52.07847222222222,2010-02-21 01:53:00,-477768.15625,2339346.5,26359.857421875
2010,52,4,43,MP,O,52.196527777777774,2010-02-21 04:43:00,-493662.75,2342811.75,27271.240234375
2010,52,5,15,MP,I,52.21875,2010-02-21 05:15:00,-496638.84375,2343388.75,27442.029296875
2010,53,6,25,MP,O,53.26736111111112,2010-02-22 06:25:00,-630905.25,2344038.5,35198.140625
2010,54,16,46,MP,I,54.69861111111111,2010-02-23 16:46:00,-791423.625,2262759.5,44627.22265625
2010,54,18,29,MP,O,54.77013888888889,2010-02-23 18:29:00,-798645.5625,2256222.0,45056.4765625
2010,54,23,5,MP,I,54.96180555555556,2010-02-23 23:05:00,-817581.5,2237531.75,46184.55859375
2010,55,1,46,MP,O,55.07361111111111,2010-02-24 01:46:00,-828340.75,2225837.25,46827.2890625
2010,55,2,58,MP,I,55.12361111111111,2010-02-24 02:58:00,-833082.4375,2220417.75,47110.97265625
2010,55,5,24,MP,O,55.225,2010-02-24 05:24:00,-842563.375,2209066.75,47679.01171875
2010,55,7,24,MP,I,55.30833333333333,2010-02-24 07:24:00,-850216.625,2199376.0,48138.3828125
2010,55,8,5,MP,O,55.33680555555556,2010-02-24 08:05:00,-852802.9375,2195989.25,48293.796875
2010,55,8,24,MP,I,55.35,2010-02-24 08:24:00,-853996.4375,2194407.0,48365.546875
2010,68,4,2,MP,O,68.16805555555555,2010-03-09 04:02:00,-253441.265625,2245008.5,28217.416015625
2010,68,6,4,MP,I,68.25277777777778,2010-03-09 06:04:00,-265840.65625,2254084.25,29014.072265625
2010,69,14,28,MP,O,69.60277777777777,2010-03-10 14:28:00,-456129.25,2348176.5,41050.48046875
2010,69,15,34,MP,I,69.64861111111111,2010-03-10 15:34:00,-462315.0625,2349772.5,41435.68359375
2010,70,0,13,MP,O,70.00902777777777,2010-03-11 00:13:00,-510241.96875,2358811.5,44406.4453125
2010,70,5,23,MP,I,70.22430555555555,2010-03-11 05:23:00,-538236.875,2361270.75,46130.0390625
2010,70,6,1,MP,O,70.25069444444445,2010-03-11 06:01:00,-541634.6875,2361422.5,46338.62890625
2010,70,6,8,MP,I,70.25555555555556,2010-03-11 06:08:00,-542259.75,2361446.75,46376.98828125
2010,70,17,6,MP,O,70.71249999999999,2010-03-11 17:06:00,-599846.75,2358825.0,49890.56640625
2010,72,6,48,MP,I,72.28333333333333,2010-03-13 06:48:00,-777739.5625,2276647.25,60429.45703125
2010,72,12,7,MP,O,72.50486111111111,2010-03-13 12:07:00,-799957.75,2255950.5,61700.10546875
2010,72,18,1,MP,I,72.75069444444445,2010-03-13 18:01:00,-823671.8125,2230315.5,63040.3671875
2010,83,6,56,MP,O,83.28888888888889,2010-03-24 06:56:00,133699.28125,1771125.0,1989.5584716796875
2010,83,8,4,MP,I,83.33611111111111,2010-03-24 08:04:00,126631.484375,1784322.25,2513.95361328125
2010,83,9,0,MP,O,83.375,2010-03-24 09:00:00,120800.9609375,1795043.0,2945.700927734375
2010,83,9,31,MP,I,83.39652777777778,2010-03-24 09:31:00,117569.7109375,1800920.875,3184.651611328125
2010,84,13,58,MP,O,84.58194444444445,2010-03-25 13:58:00,-62030.015625,2068370.375,16173.3828125
2010,84,14,55,MP,I,84.62152777777777,2010-03-25 14:55:00,-68021.0625,2075569.375,16598.412109375
2010,84,15,23,MP,O,84.64097222222222,2010-03-25 15:23:00,-70962.734375,2079068.25,16806.939453125
2010,84,16,17,MP,I,84.67847222222223,2010-03-25 16:17:00,-76633.265625,2085746.25,17208.603515625
2010,84,17,49,MP,O,84.74236111111111,2010-03-25 17:49:00,-86285.671875,2096914.5,17891.396484375
2010,84,20,7,MP,I,84.83819444444444,2010-03-25 20:07:00,-100742.1953125,2113177.5,18911.892578125
2010,84,21,8,MP,O,84.88055555555556,2010-03-25 21:08:00,-107123.2109375,2120181.25,19361.533203125
2010,85,8,13,MP,I,85.3423611111111,2010-03-26 08:13:00,-176239.71875,2189410.75,24201.900390625
2010,85,20,48,MP,O,85.86666666666666,2010-03-26 20:48:00,-253422.890625,2252999.25,29491.51171875
2010,85,21,19,MP,I,85.88819444444445,2010-03-26 21:19:00,-256556.859375,2255284.5,29702.888671875
2010,86,0,21,MP,O,86.01458333333333,2010-03-27 00:21:00,-274896.53125,2268195.5,30937.783203125
2010,86,4,32,MP,I,86.1888888888889,2010-03-27 04:32:00,-300014.28125,2284597.75,32623.390625
2010,86,5,0,MP,O,86.20833333333333,2010-03-27 05:00:00,-302803.28125,2286327.75,32810.15234375
2010,86,5,40,MP,I,86.2361111111111,2010-03-27 05:40:00,-306782.8125,2288764.75,33076.49609375
2010,86,6,48,MP,O,86.28333333333333,2010-03-27 06:48:00,-313535.4375,2292815.0,33528.05859375
2010,86,6,57,MP,I,86.28958333333334,2010-03-27 06:57:00,-314427.9375,2293342.25,33587.7109375
2010,86,22,7,MP,O,86.92152777777778,2010-03-27 22:07:00,-403117.40625,2336340.75,39473.859375
2010,87,9,19,MP,I,87.38819444444445,2010-03-28 09:19:00,-466437.6875,2355355.0,43625.32421875
2010,88,13,53,MP,O,88.57847222222223,2010-03-29 13:53:00,-618047.875,2357020.0,53374.1171875
2010,89,0,51,MP,I,89.03541666666666,2010-03-30 00:51:00,-671919.875,2340238.75,56761.578125
2010,89,2,29,MP,O,89.10347222222222,2010-03-30 02:29:00,-679715.0,2336921.5,57247.75390625
2010,89,3,23,MP,I,89.14097222222222,2010-03-30 03:23:00,-683984.125,2335003.0,57513.5546875
2010,89,4,30,MP,O,89.1875,2010-03-30 04:30:00,-689254.8125,2332533.25,57841.26171875
2010,89,6,53,MP,I,89.28680555555556,2010-03-30 06:53:00,-700406.4375,2326931.0,58532.90625
2010,101,0,55,MP,O,101.03819444444444,2010-04-11 00:55:00,417250.4375,1773375.0,-16805.744140625
2010,101,2,9,MP,I,101.08958333333332,2010-04-11 02:09:00,411460.375,1789591.5,-16366.6279296875
2010,101,3,15,MP,O,101.13541666666669,2010-04-11 03:15:00,406255.0625,1803872.75,-15973.2294921875
2010,101,3,40,MP,I,101.15277777777776,2010-04-11 03:40:00,404273.46875,1809238.0,-15823.798828125
2010,101,8,57,MP,O,101.37291666666668,2010-04-11 08:57:00,378708.125,1875209.25,-13910.7568359375
2010,101,15,19,MP,I,101.63819444444444,2010-04-11 15:19:00,346944.25,1949847.0,-11567.0439453125
2010,101,20,15,MP,O,101.84375,2010-04-11 20:15:00,321720.21875,2004238.0,-9727.619140625
2010,102,4,29,MP,I,102.18680555555557,2010-04-12 04:29:00,278657.34375,2088694.875,-6624.06787109375
2010,102,7,55,MP,O,102.32986111111111,2010-04-12 07:55:00,260399.59375,2121691.25,-5320.32177734375
2010,102,17,5,MP,I,102.71180555555556,2010-04-12 17:05:00,210964.359375,2203725.0,-1821.0300292968752
2010,102,20,3,MP,O,102.83541666666666,2010-04-12 20:03:00,194786.40625,2228455.75,-684.6298217773439
2010,103,3,59,MP,I,103.16597222222222,2010-04-13 03:59:00,151191.15625,2290415.5,2358.67138671875
2010,103,6,8,MP,O,103.25555555555556,2010-04-13 06:08:00,139307.0625,2306189.25,3183.81005859375
2010,107,1,23,MP,I,107.05763888888887,2010-04-17 01:23:00,-362736.5,2631447.25,36782.43359375
2010,121,2,37,MP,O,121.10902777777775,2010-05-01 02:37:00,462441.84375,1673157.625,-22039.48828125
2010,121,18,40,BS,O,121.77777777777776,2010-05-01 18:40:00,388653.625,1884857.5,-16017.87109375
2010,121,19,32,BS,I,121.8138888888889,2010-05-01 19:32:00,384443.09375,1895281.125,-15682.1943359375
2010,122,0,40,BS,O,122.02777777777776,2010-05-02 00:40:00,359124.65625,1955068.0,-13677.3232421875
2010,122,11,46,BS,I,122.49027777777778,2010-05-02 11:46:00,302497.25,2073533.875,-9263.830078125
2010,122,14,30,BS,O,122.60416666666666,2010-05-02 14:30:00,288226.84375,2100562.75,-8164.45703125
2010,122,19,12,BS,I,122.8,2010-05-02 19:12:00,263440.34375,2145159.25,-6265.44287109375
2010,122,23,42,BS,O,122.9875,2010-05-02 23:42:00,239449.375,2185697.25,-4438.98095703125
2010,123,10,36,BS,I,123.44166666666668,2010-05-03 10:36:00,180497.6875,2275538.0,6.746046543121338
2010,123,11,11,BS,O,123.46597222222222,2010-05-03 11:11:00,177315.265625,2280024.5,245.19279479980472
2010,123,13,50,BS,I,123.5763888888889,2010-05-03 13:50:00,162828.765625,2300006.5,1328.75634765625
2010,123,15,45,BS,O,123.65625,2010-05-03 15:45:00,152323.578125,2314055.0,2112.67724609375
2010,123,17,57,BS,I,123.74791666666668,2010-05-03 17:57:00,140239.640625,2329768.0,3012.55126953125
2010,124,3,2,BS,O,124.12638888888888,2010-05-04 03:02:00,90113.453125,2390091.0,6725.43701171875
2010,124,9,0,BS,I,124.375,2010-05-04 09:00:00,57041.91796875,2425843.5,9158.7216796875
2010,124,11,38,BS,O,124.48472222222222,2010-05-04 11:38:00,42424.12109375,2440673.75,10230.3779296875
2010,124,12,16,BS,I,124.5111111111111,2010-05-04 12:16:00,38907.09375,2444155.0,10487.8740234375
2010,124,18,45,BS,O,124.78125,2010-05-04 18:45:00,2887.747314453125,2477912.5,13117.5810546875
2010,124,21,48,BS,I,124.90833333333332,2010-05-04 21:48:00,-14058.12109375,2492625.5,14350.2275390625
2010,125,2,29,BS,O,125.10347222222222,2010-05-05 02:29:00,-40065.06640625,2513789.25,16236.5380859375
2010,125,4,35,BS,I,125.19097222222224,2010-05-05 04:35:00,-51717.23046875,2522724.25,17079.59375
2010,126,16,40,MP,I,126.69444444444444,2010-05-06 16:40:00,-249558.0,2624905.5,31209.564453125
2010,126,19,50,MP,O,126.8263888888889,2010-05-06 19:50:00,-266588.53125,2629401.5,32410.1953125
2010,127,16,29,MP,I,127.68680555555557,2010-05-07 16:29:00,-375697.34375,2641674.0,40042.578125
2010,127,17,0,MP,O,127.70833333333331,2010-05-07 17:00:00,-378378.4375,2641605.75,40228.79296875
2010,128,2,15,MP,I,128.09375,2010-05-08 02:15:00,-425918.25,2637311.75,43519.46875
